Time,X,Y,InOpen,InClosed
153.2,-1.67913,15.5032,1,0
153.24,-1.57413,15.6492,1,0
153.28,-1.48617,15.8184,1,0
153.32,-1.39648,15.9861,1,0
153.36,-1.32852,16.1446,1,0
153.4,-1.27343,16.3422,1,0
153.44,-1.21981,16.566,1,0
153.48,-1.19638,16.8256,1,0
153.52,-1.17657,17.0702,1,0
153.56,-1.17069,17.2003,1,0
153.6,-1.18024,17.3427,1,0
153.64,-1.18921,17.4989,1,0
153.68,-1.19911,17.6332,1,0
153.72,-1.2303,17.9363,1,0
153.76,-1.21892,18.169,1,0
153.8,-1.16366,18.2932,1,0
153.84,-1.1428,18.5094,1,0
153.88,-1.08965,18.7216,1,0
153.92,-1.05332,18.944,1,0
153.96,-1.02208,19.2508,1,0
154,-0.973246,19.5088,1,0
154.04,-0.887713,19.636,1,0
154.08,-0.851471,19.9827,1,0
154.12,-0.839749,20.1709,1,0
154.16,-0.858056,20.3082,1,0
154.2,-0.908037,20.4511,1,0
154.24,-1.0039,20.5879,1,0
154.28,-1.07353,20.7784,1,0
154.32,-1.1265,20.9748,1,0
154.36,-1.15371,21.2173,1,0
154.4,-1.15523,21.4977,1,0
154.44,-1.14151,21.8675,1,0
154.48,-1.08334,22.3215,1,0
154.52,-0.968312,22.7637,1,0
154.56,-0.811722,23.1451,1,0
154.6,-0.732241,23.3651,1,0
154.64,-0.601361,23.6519,1,0
154.68,-0.489235,23.9193,1,0
154.72,-0.383296,24.1071,1,0
154.76,-0.283999,24.2992,1,0
154.8,-0.206265,24.4313,1,0
154.84,-0.14728,24.4702,1,0
154.88,-0.107186,24.5408,1,0
154.92,-0.0785041,24.5925,1,0
154.96,-0.0562706,24.6121,1,0
155,-0.040087,24.6472,1,0
155.04,-0.0286807,24.7349,1,0
155.08,-0.0201714,24.8904,1,0
155.12,-0.011835,25.1317,1,0
155.16,-0.0157364,25.4303,1,0
155.2,-0.016424,25.7994,1,0
155.24,-0.021346,26.2222,1,0
155.28,-0.0273086,26.7092,1,0
155.32,-0.0338753,27.19,1,0
155.36,-0.0424529,27.6663,1,0
155.4,-0.0511104,28.1007,1,0
155.44,-0.0634312,28.5268,1,0
155.48,-0.0661918,28.8844,1,0
155.52,-0.0819626,29.1071,1,0
155.56,-0.0879995,29.2368,1,0
155.6,-0.113786,29.2675,1,0
155.64,-0.136556,29.2427,1,0
155.68,-0.163196,29.1102,1,0
155.72,-0.179041,28.9583,1,0
155.76,-0.192795,28.7385,1,0
155.8,-0.205159,28.5294,1,0
155.84,-0.215639,28.3552,1,0
155.88,-0.236319,28.151,1,0
155.92,-0.255052,27.9753,1,0
155.96,-0.281359,27.8215,1,0
156,-0.306221,27.6929,1,0
156.04,-0.334977,27.5643,1,0
156.08,-0.364332,27.4873,1,0
156.12,-0.430383,27.4743,1,0
156.16,-0.493894,27.5604,1,0
156.2,-0.603028,27.6711,1,0
156.24,-0.752357,27.7718,1,0
156.28,-0.912364,27.8039,1,0
156.32,-1.03359,27.83,1,0
156.36,-1.1043,27.8491,1,0
156.4,-1.15052,27.8651,1,0
156.44,-1.18174,27.8431,1,0
156.48,-1.22345,27.809,1,0
156.52,-1.24376,27.8015,1,0
156.56,-1.25534,27.7487,1,0
156.6,-1.25761,27.7226,1,0
156.64,-1.26088,27.6879,1,0
156.68,-1.26171,27.6557,1,0
156.72,-1.28203,27.6033,1,0
156.76,-1.31619,27.5199,1,0
156.8,-1.3682,27.4248,1,0
156.84,-1.44074,27.2793,1,0
156.88,-1.51679,27.1332,1,0
156.92,-1.59882,26.9407,1,0
156.96,-1.6555,26.7861,1,0
157,-1.58996,26.561,1,0
157.04,-1.58857,26.4296,1,0
157.08,-1.58486,26.3163,1,0
157.12,-1.67699,26.2949,1,0
157.16,-1.61341,26.1529,1,0
157.2,-1.6045,26.1073,1,0
157.24,-1.59322,26.0684,1,0
157.28,-1.58075,26.055,1,0
157.32,-1.66886,26.1549,1,0
157.36,-1.69617,26.1922,1,0
157.4,-1.6187,26.1328,1,0
157.44,-1.72068,26.2182,1,0
157.48,-1.73895,26.2439,1,0
157.52,-1.75777,26.2574,1,0
157.56,-1.77261,26.2701,1,0
157.6,-1.77548,26.2831,1,0
157.64,-1.78333,26.2651,1,0
157.68,-1.79207,26.231,1,0
157.72,-1.82259,26.1962,1,0
157.76,-1.84243,26.177,1,0
157.8,-1.86086,26.1834,1,0
157.84,-1.87951,26.2528,1,0
157.88,-1.87549,26.3575,1,0
157.92,-1.85674,26.5435,1,0
157.96,-1.81986,26.7727,1,0
158,-1.79275,27.0432,1,0
158.04,-1.75779,27.3667,1,0
158.08,-1.73022,27.6934,1,0
158.12,-1.70214,28.0484,1,0
158.16,-1.66495,28.4037,1,0
158.2,-1.6258,28.7422,1,0
158.24,-1.57683,29.0315,1,0
158.28,-1.54454,29.1886,1,0
158.32,-1.52436,29.3747,1,0
158.36,-1.50033,29.529,1,0
158.4,-1.46964,29.705,1,0
158.44,-1.46513,29.8557,1,0
158.48,-1.5021,29.9216,1,0
158.52,-1.58111,29.9677,1,0
158.56,-1.69053,30.0067,1,0
158.6,-1.74505,30.0197,1,0
158.64,-1.9076,30.175,1,0
158.68,-2.05089,30.3474,1,0
158.72,-2.18572,30.5437,1,0
158.76,-2.27654,30.7391,1,0
158.8,-2.32154,30.9278,1,0
158.84,-2.33289,31.1286,1,0
158.88,-2.32423,31.3247,1,0
158.92,-2.27377,31.6251,1,0
158.96,-2.20581,31.9752,1,0
159,-2.14842,32.4427,1,0
159.04,-2.10257,32.8933,1,0
159.08,-2.08292,33.3566,1,0
159.12,-2.09443,33.8335,1,0
159.16,-2.10766,34.2989,1,0
159.2,-2.1375,34.755,1,0
159.24,-2.19883,35.1709,1,0
159.28,-2.28145,35.5382,1,0
159.32,-2.37554,35.9392,1,0
159.36,-2.46189,36.2742,1,0
159.4,-2.52621,36.5377,1,0
159.44,-2.57912,36.7838,1,0
159.48,-2.62462,37.0441,1,0
159.52,-2.65713,37.2538,1,0
159.56,-2.67063,37.3508,1,0
159.6,-2.66183,37.655,1,0
159.64,-2.66741,37.9804,1,0
159.68,-2.70628,38.2848,1,0
159.72,-2.79626,38.5907,1,0
159.76,-2.92238,38.7713,1,0
159.8,-3.03864,38.897,1,0
159.84,-3.12585,38.9644,1,0
159.88,-3.1703,39.2084,1,0
159.92,-3.15588,39.4677,1,0
159.96,-3.05917,39.6581,1,0
160,-2.91402,39.6843,1,0
160.04,-2.80539,39.6505,1,0
160.08,-2.7274,39.6051,1,0
160.12,-2.67396,39.5537,1,0
160.16,-2.6282,39.4653,1,0
160.2,-2.59104,39.3401,1,0
160.24,-2.56173,39.2285,1,0
160.28,-2.55713,39.1445,1,0
160.32,-2.54286,39.0689,1,0
160.36,-2.53698,39.05,1,0
160.4,-2.52254,39.013,1,0
160.44,-2.51023,38.9944,1,0
160.48,-2.50315,38.9513,1,0
160.52,-2.50333,38.9464,1,0
160.56,-2.50317,38.9048,1,0
160.6,-2.50397,38.8909,1,0
160.64,-2.50775,38.8449,1,0
160.68,-2.51551,38.7952,1,0
160.72,-2.49388,38.6971,1,0
160.76,-2.45857,38.6352,1,0
160.8,-2.39898,38.5612,1,0
160.84,-2.34888,38.5095,1,0
160.88,-2.32943,38.477,1,0
160.92,-2.32487,38.489,1,0
160.96,-2.31468,38.4742,1,0
161,-2.32066,38.4741,1,0
161.04,-2.31945,38.4646,1,0
161.08,-2.32133,38.4671,1,0
161.12,-2.32643,38.4763,1,0
161.16,-2.32857,38.4687,1,0
161.2,-2.32196,38.4628,1,0
161.24,-2.31798,38.4437,1,0
161.28,-2.3197,38.4202,1,0
161.32,-2.32307,38.423,1,0
161.36,-2.31794,38.3855,1,0
161.4,-2.31796,38.3829,1,0
161.44,-2.31955,38.4,1,0
161.48,-2.31805,38.3963,1,0
161.52,-2.30564,38.3507,1,0
161.56,-2.30256,38.3408,1,0
161.6,-2.25766,38.2567,1,0
161.64,-2.21597,38.2124,1,0
161.68,-2.18291,38.1808,1,0
161.72,-2.1502,38.0795,1,0
161.76,-2.1118,37.9789,1,0
161.8,-2.07687,37.9162,1,0
161.84,-2.04664,37.8233,1,0
161.88,-2.01938,37.6941,1,0
161.92,-2.00182,37.5385,1,0
161.96,-1.97194,37.2588,1,0
162,-1.92509,36.8716,1,0
162.04,-1.88399,36.596,1,0
162.08,-1.82199,36.3007,1,0
162.12,-1.70968,36.0197,1,0
162.16,-1.56868,35.8778,1,0
162.2,-1.48242,35.8776,1,0
162.24,-1.40453,35.8357,1,0
162.28,-1.34096,35.7578,1,0
162.32,-1.30223,35.7417,1,0
162.36,-1.30376,35.8265,1,0
162.4,-1.41407,36.4674,1,0
162.44,-1.48127,36.7563,1,0
162.48,-1.54304,36.9134,1,0
162.52,-1.61751,36.9344,1,0
162.56,-1.70045,36.8179,1,0
162.6,-1.74365,36.7983,1,0
162.64,-1.79953,36.5624,1,0
162.68,-1.86624,36.2158,1,0
162.72,-1.92704,35.7278,1,0
162.76,-1.98954,35.2254,1,0
162.8,-2.05432,34.5715,1,0
162.84,-2.11282,33.8697,1,0
162.88,-2.15373,33.0073,1,0
162.92,-2.19271,32.1329,1,0
162.96,-2.21461,31.3537,1,0
163,-2.24614,30.4345,1,0
163.04,-2.25526,29.5246,1,0
163.08,-2.27634,28.5348,1,0
163.12,-2.32884,27.3974,1,0
163.16,-2.34687,26.1946,1,0
163.2,-2.35164,24.7184,1,0
163.24,-2.25679,23.1237,1,0
163.28,-2.0775,21.5449,1,0
163.32,-1.88254,20.0268,1,0
163.36,-1.60411,18.5071,1,0
163.4,-1.37933,16.9433,1,0
163.44,-1.23961,15.3053,1,0
163.48,-1.14522,13.8036,1,0
163.52,-1.08096,12.3872,1,0
163.56,-1.04743,11.6647,1,0
163.6,-1.08497,10.394,1,0
163.64,-1.16074,9.16141,1,0
163.68,-1.20618,8.01822,1,0
163.72,-1.16863,6.9069,0,0
163.76,-1.07513,6.13917,0,0
163.8,-1.00338,5.72345,0,0
163.84,-0.91401,5.37762,0,0
163.88,-0.826249,5.23605,0,0
163.92,-0.731597,5.21011,0,0
163.96,-0.669949,5.27072,0,0
164,-0.612327,5.39613,0,0
164.04,-0.548096,5.53605,0,0
164.08,-0.496483,5.67052,0,0
164.12,-0.461999,5.82083,0,0
164.16,-0.434968,5.91984,0,0
164.2,-0.408257,5.96332,0,0
164.24,-0.380791,5.94476,0,0
164.28,-0.326075,5.91606,0,0
164.32,-0.315586,5.98836,0,0
164.36,-0.291588,6.01177,0,0
164.4,-0.282212,6.02259,0,0
164.44,-0.25576,6.04675,0,0
164.48,-0.252865,6.02395,0,0
164.52,-0.239423,5.98069,0,0
164.56,-0.198846,5.93301,0,0
164.6,-0.186095,5.90735,0,0
164.64,-0.156703,5.92259,0,0
164.68,-0.0855111,5.82735,0,0
164.72,-0.0308404,5.85237,0,0
164.76,0.00339347,5.86225,0,0
164.8,0.0480643,5.82083,0,0
164.84,0.0872017,5.84234,0,0
164.88,0.164608,5.78433,0,0
164.92,0.304083,5.63746,0,0
164.96,0.505087,5.39122,0,0
165,0.672564,5.51976,0,0
165.04,0.797939,5.66618,0,0
165.08,0.988181,5.69003,0,0
165.12,1.11976,5.636,0,0
165.16,1.17757,5.51695,0,0
165.2,1.25233,5.32492,0,0
165.24,1.4102,5.07559,0,0
165.28,1.57224,4.8349,0,0
165.32,1.77162,4.52014,0,0
165.36,2.18256,3.70334,0,0
165.4,2.38813,3.05031,0,0
165.44,2.60384,2.62796,0,0
165.48,2.95756,2.25325,0,0
165.52,3.38992,1.94095,0,1
165.56,3.59178,1.76931,0,1
165.6,4.06542,1.5953,0,1
165.64,4.66859,1.58035,0,1
165.68,5.35238,1.57008,0,1
165.72,6.10542,1.58766,0,1
165.76,6.6621,2.09896,0,1
165.8,7.29216,2.25348,0,1
165.84,7.99139,1.81553,0,1
165.88,8.34675,1.68602,0,1
165.92,8.51307,1.50786,0,1
165.96,8.63064,1.2363,0,1
166,8.75412,1.00176,0,1
166.04,8.89033,0.75847,0,1
166.08,9.07171,0.584539,0,1
166.12,9.39813,0.45188,0,1
166.16,9.88388,0.364118,0,1
166.2,10.4032,0.39358,0,1
166.24,10.9903,0.545889,0,1
166.28,11.3908,1.41019,0,1
166.32,11.8897,1.87993,0,1
166.36,12.2855,2.25432,0,1
166.4,12.607,2.54925,0,1
166.44,12.9029,2.7365,0,1
166.48,13.2905,2.82872,0,1
166.52,13.7187,2.84544,0,1
166.56,13.9895,2.83456,0,1
166.6,14.1457,2.80279,0,1
166.64,14.2869,2.76141,0,1
166.68,14.34,2.73402,0,1
166.72,14.3928,2.75682,0,1
166.76,14.3119,2.78925,0,1
166.8,14.2269,2.79403,0,1
166.84,13.9045,2.83365,0,1
166.88,13.624,2.87213,0,1
166.92,13.4425,2.91908,0,1
166.96,13.3138,2.96392,0,1
167,13.2685,2.99143,0,1
167.04,13.3622,2.98908,0,1
167.08,13.6026,2.95525,0,1
167.12,14.1598,2.86953,0,1
167.16,14.7486,2.72113,0,1
167.2,15.2946,2.53576,0,1
167.24,15.7374,1.78288,0,1
167.28,16.1792,1.27756,0,1
167.32,16.3677,0.856888,0,1
167.36,16.5255,0.52138,0,1
167.4,16.5243,0.280498,0,1
167.44,16.4459,0.0782492,0,1
167.48,16.3971,-0.0285282,0,1
167.52,16.3284,-0.0858666,0,1
167.56,16.2645,-0.0994989,0,1
167.6,16.0775,-0.133763,0,1
167.64,15.8643,-0.141493,0,1
167.68,15.6553,-0.123935,0,1
167.72,15.4676,-0.139129,0,1
167.76,15.3248,-0.0991707,0,1
167.8,15.1933,-0.0277424,0,1
167.84,15.0854,0.0377627,0,1
167.88,15.0188,0.102296,0,1
167.92,14.9903,0.154982,0,1
167.96,14.9487,0.121229,0,1
168,15.195,0.122007,0,1
168.04,15.2913,0.0432084,0,1
168.08,15.4543,0.0620186,0,1
168.12,15.4524,-0.0349835,0,1
168.16,15.5724,-0.136575,0,1
168.2,15.7079,-0.157857,0,1
168.24,15.6722,-0.291749,0,1
168.28,16.0252,-0.11957,0,1
168.32,16.2083,-0.066961,0,1
168.36,16.397,-0.00874435,0,1
168.4,16.6189,-2.44E-05,0,1
168.44,16.7544,-0.0165938,0,1
168.48,16.8522,0.0229265,0,1
168.52,17.0952,0.0439464,0,1
168.56,17.3713,0.012438,0,1
168.6,17.5001,0.00486143,0,1
168.64,17.7821,-0.00792532,0,1
168.68,18.0341,-0.0261809,0,1
168.72,18.2833,-0.0668085,0,1
168.76,18.4865,-0.109183,0,1
168.8,18.6033,-0.155873,0,1
168.84,18.5817,-0.226343,0,1
168.88,18.4202,-0.362761,0,1
168.92,18.2837,-0.488094,0,1
168.96,18.3693,-0.641845,0,1
169,18.3612,-0.83831,0,1
169.04,18.2606,-0.860319,0,1
169.08,18.0704,-0.77341,0,1
169.12,18.01,-0.63849,0,1
169.16,18.0164,-0.516042,0,1
169.2,18.0906,-0.465247,0,1
169.24,18.1003,-0.383532,0,1
169.28,18.179,-0.352606,0,1
169.32,18.2637,-0.31884,0,1
169.36,18.2541,-0.263031,0,1
169.4,18.2082,-0.187002,0,1
169.44,18.0566,0.00256173,0,1
169.48,17.915,0.140758,0,1
169.52,17.7142,0.363811,0,1
169.56,17.6089,0.472171,0,1
169.6,17.437,0.652096,0,1
169.64,17.3225,0.79805,0,1
169.68,17.1715,0.894173,0,1
169.72,17.0333,0.961032,0,1
169.76,16.861,1.01259,0,1
169.8,16.6619,1.07101,0,1
169.84,16.4864,1.10891,0,1
169.88,16.3369,1.2094,0,1
169.92,16.1543,1.38424,0,1
169.96,16.0161,1.43867,0,1
170,15.9391,1.53839,0,1
170.04,15.8716,1.67059,0,1
170.08,15.8111,1.73588,0,1
170.12,15.7531,1.76722,0,1
170.16,15.6822,1.7109,0,1
170.2,15.6226,1.64062,0,1
170.24,15.5549,1.53772,0,1
170.28,15.4292,1.46063,0,1
170.32,15.2901,1.43371,0,1
170.36,15.1716,1.34456,0,1
170.4,15.0222,1.3136,0,1
170.44,14.8546,1.26148,0,1
170.48,14.6792,1.15542,0,1
170.52,14.5367,1.07202,0,1
170.56,14.3945,1.00492,0,1
170.6,14.3194,0.961375,0,1
170.64,14.2438,0.923187,0,1
170.68,14.189,0.909694,0,1
170.72,14.1733,0.90441,0,1
170.76,14.1836,0.911668,0,1
170.8,14.2031,0.908799,0,1
170.84,14.3236,0.887049,0,1
170.88,14.2993,0.89039,0,1
170.92,14.2476,0.923305,0,1
170.96,14.231,0.931424,0,1
171,14.2643,0.948318,0,1
171.04,14.3321,0.989813,0,1
171.08,14.4157,1.00522,0,1
171.12,14.5389,1.05088,0,1
171.16,14.6155,1.03321,0,1
171.2,14.6578,0.985963,0,1
171.24,14.6431,0.912935,0,1
171.28,14.5788,0.827699,0,1
171.32,14.4731,0.716837,0,1
171.36,14.3345,0.601905,0,1
171.4,14.1712,0.478466,0,1
171.44,13.9865,0.377194,0,1
171.48,13.7964,0.307894,0,1
171.52,13.5936,0.29212,0,1
171.56,13.4861,0.267791,0,1
171.6,13.3241,0.271237,0,1
171.64,13.1632,0.316947,0,1
171.68,12.9924,0.337054,0,1
171.72,12.7356,0.284526,0,1
171.76,12.468,0.201812,0,1
171.8,12.2174,0.151911,0,1
171.84,12.1328,0.0938938,0,1
171.88,11.902,0.0568656,0,1
171.92,11.8187,-0.0499729,0,1
171.96,11.656,-0.0636538,0,1
172,11.4329,-0.069387,0,1
172.04,11.2612,-0.0737024,0,1
172.08,11.0314,-0.0275516,0,1
172.12,10.8345,0.0631654,0,1
172.16,10.5974,0.0990303,0,1
172.2,10.3708,0.115586,0,1
172.24,10.2219,0.115344,0,1
172.28,10.1434,0.113273,0,1
172.32,10.2096,0.0910909,0,1
172.36,10.2509,0.0692986,0,1
172.4,10.2714,0.0235234,0,1
172.44,10.2683,-0.237242,0,1
172.48,10.0148,-0.466574,0,1
172.52,9.88662,-0.607671,0,1
172.56,9.73759,-0.70318,0,1
172.6,9.64773,-0.778133,0,1
172.64,9.56845,-0.827073,0,1
172.68,9.52852,-0.885093,0,1
172.72,9.59161,-0.928004,0,1
172.76,9.65866,-0.922825,0,1
172.8,9.74716,-0.939225,0,1
172.84,9.87572,-0.952504,0,1
172.88,9.96469,-0.930263,0,1
172.92,10.02,-0.902535,0,1
172.96,10.067,-0.867239,0,1
173,10.0896,-0.833354,0,1
173.04,10.0909,-0.781479,0,1
173.08,10.0659,-0.729847,0,1
173.12,9.99119,-0.457457,0,1
173.16,9.99495,-0.580124,0,1
173.2,9.93518,-0.347999,0,1
173.24,9.92477,-0.287102,0,1
173.28,9.93612,-0.269565,0,1
173.32,9.97867,-0.27097,0,1
173.36,9.9997,-0.271104,0,1
173.4,10.0502,-0.288763,0,1
173.44,10.1072,-0.30477,0,1
173.48,10.1341,-0.32086,0,1
173.52,10.0932,-0.500259,0,1
173.56,10.0891,-0.563043,0,1
173.6,9.94231,-0.59286,0,1
173.64,9.74044,-0.607394,0,1
173.68,9.56529,-0.591658,0,1
173.72,9.36884,-0.586896,0,1
173.76,9.16668,-0.570439,0,1
173.8,8.92546,-0.543238,0,1
173.84,8.7498,-0.523947,0,1
173.88,8.63017,-0.513085,0,1
173.92,8.49816,-0.481827,0,1
173.96,8.43217,-0.473687,0,1
174,8.37964,-0.473602,0,1
174.04,8.35262,-0.463776,0,1
174.08,8.30893,-0.444123,0,1
174.12,8.26492,-0.415799,0,1
174.16,8.21506,-0.381382,0,1
174.2,8.17672,-0.371312,0,1
174.24,8.08784,-0.347369,0,1
174.28,8.00972,-0.356615,0,1
174.32,7.94569,-0.3886,0,1
174.36,7.87801,-0.416786,0,1
174.4,7.78851,-0.462059,0,1
174.44,7.70639,-0.493588,0,1
174.48,7.70649,-0.529237,0,1
174.52,7.66489,-0.552899,0,1
174.56,7.60324,-0.582634,0,1
174.6,7.58299,-0.599482,0,1
174.64,7.52216,-0.637139,0,1
174.68,7.48176,-0.67655,0,1
174.72,7.40178,-0.767024,0,1
174.76,7.31951,-0.839166,0,1
174.8,7.22298,-0.934081,0,1
174.84,7.10551,-0.990228,0,1
174.88,6.94534,-1.03664,0,1
174.92,6.71687,-1.14538,0,1
174.96,6.51271,-1.18444,0,1
175,6.34212,-1.17357,0,1
175.04,6.0954,-1.21322,0,1
175.08,5.78103,-1.28444,0,1
175.12,5.43867,-1.30961,0,1
175.16,5.15314,-1.31922,0,1
175.2,4.90727,-1.32222,0,1
175.24,4.66306,-1.30948,0,1
175.28,4.40586,-1.28442,0,1
175.32,4.09319,-1.22948,0,1
175.36,3.7483,-1.16609,0,1
175.4,3.32823,-1.08981,0,1
175.44,2.84293,-1.03051,0,0
175.48,2.12839,-0.985896,0,0
175.52,1.3056,-0.8734,0,0
175.56,0.891324,-0.824819,0,0
175.6,0.0249009,-0.728695,0,0
175.64,-0.912955,-0.638443,0,0
175.68,-1.7888,-0.639986,0,0
175.72,-2.98359,-0.61063,0,0
175.76,-3.91365,-0.659202,0,0
175.8,-4.86908,-0.714207,0,0
175.84,-5.82342,-0.732714,0,0
175.88,-6.81009,-0.61751,0,1
175.92,-7.80727,-0.246919,0,1
175.96,-8.58169,0.0348574,0,1
176,-9.1952,0.289708,0,1
176.04,-9.72894,0.521383,0,1
176.08,-10.1664,0.742607,0,1
176.12,-10.5778,0.888856,0,1
176.16,-10.9838,1.01057,0,1
176.2,-11.3971,1.10471,0,1
176.24,-12.0199,1.14635,0,1
176.28,-12.5836,1.12309,0,1
176.32,-13.231,0.697725,0,1
176.36,-13.8322,0.504928,0,1
176.4,-14.5251,0.30139,0,1
176.44,-15.3203,0.0725491,0,1
176.48,-16.0298,-0.171768,0,1
176.52,-16.7775,-0.339745,0,1
176.56,-17.6546,-0.385897,0,1
176.6,-18.0746,-0.429468,0,1
176.64,-18.6982,-0.302007,0,1
176.68,-19.2374,-0.158822,0,1
176.72,-19.8766,0.0478552,0,1
176.76,-20.3946,0.533267,0,1
176.8,-21.1755,0.842727,0,1
176.84,-21.9337,1.0678,0,1
176.88,-22.7394,1.15078,0,1
176.92,-23.5031,0.77842,0,1
176.96,-24.1605,0.549892,0,1
177,-24.8135,0.289662,0,1
177.04,-25.2758,0.0271894,0,1
177.08,-25.6689,-0.146783,0,1
177.12,-26.0562,-0.256468,0,1
177.16,-26.4494,-0.285384,0,1
177.2,-26.8342,-0.235135,0,1
177.24,-27.0984,-0.135858,0,1
177.28,-27.3799,-0.0274546,0,1
177.32,-27.6912,0.35415,0,1
177.36,-28.0999,0.677774,0,1
177.4,-28.601,1.00932,0,1
177.44,-29.2328,1.35647,0,1
177.48,-29.9024,1.65427,0,1
177.52,-30.6754,1.87183,0,1
177.56,-31.0684,2.00322,0,1
177.6,-31.734,2.09703,0,1
177.64,-32.3808,2.0896,0,1
177.68,-32.984,1.94003,0,1
177.72,-33.5097,1.42061,0,1
177.76,-34.0875,1.10762,0,1
177.8,-34.5409,0.800834,0,1
177.84,-35.0396,0.528542,0,1
177.88,-35.5183,0.325805,0,1
177.92,-35.9678,0.20831,0,1
177.96,-36.2725,0.1882,0,1
178,-36.6063,0.220023,0,1
178.04,-36.8727,0.333537,0,1
178.08,-37.1732,0.482302,0,1
178.12,-37.3454,0.636827,0,1
178.16,-37.5013,0.800972,0,1
178.2,-37.6211,0.94649,0,1
178.24,-37.8489,1.39184,0,1
178.28,-37.9753,1.61764,0,1
178.32,-38.0533,1.84833,0,1
178.36,-38.1104,2.04957,0,1
178.4,-38.1335,2.18636,0,1
178.44,-38.1503,2.28837,0,1
178.48,-38.2359,2.3286,0,1
178.52,-38.3249,2.28758,0,1
178.56,-38.4623,2.20707,0,1
178.6,-38.5229,2.15616,0,1
178.64,-38.7155,1.97537,0,1
178.68,-38.8897,1.67554,0,1
178.72,-38.8333,1.44084,0,1
178.76,-38.8168,1.24771,0,1
178.8,-38.7128,1.03918,0,1
178.84,-38.5677,0.895111,0,1
178.88,-38.5137,0.791424,0,1
178.92,-38.3763,0.725171,0,1
178.96,-38.2873,0.639734,0,1
179,-38.235,0.596087,0,1
179.04,-38.1335,0.585984,0,1
179.08,-38.1245,0.575931,0,1
179.12,-38.1104,0.61112,0,1
179.16,-38.1434,0.6274,0,1
179.2,-38.1802,0.675289,0,1
179.24,-38.1784,0.683242,0,1
179.28,-38.2043,0.758288,0,1
179.32,-38.2331,0.790367,0,1
179.36,-38.2464,0.839131,0,1
179.4,-38.2564,0.884607,0,1
179.44,-38.2822,0.938319,0,1
179.48,-38.3018,0.948449,0,1
179.52,-38.3026,0.981797,0,1
179.56,-38.3116,0.995004,0,1
179.6,-38.2911,0.982061,0,1
179.64,-38.3029,0.921627,0,1
179.68,-38.2984,0.851824,0,1
179.72,-38.2852,0.766751,0,1
179.76,-38.3639,0.625439,0,1
179.8,-38.4012,0.548158,0,1
179.84,-38.5173,0.458307,0,1
179.88,-38.6196,0.299026,0,1
179.92,-38.7247,0.173156,0,1
179.96,-38.8928,0.0716973,0,1
180,-39.0041,-0.039785,0,1
180.04,-39.0921,-0.0869534,0,1
180.08,-39.2484,-0.159774,0,1
180.12,-39.2992,-0.176819,0,1
180.16,-39.3859,-0.205242,0,1
180.2,-39.4386,-0.225808,0,1
180.24,-39.4621,-0.265455,0,1
180.28,-39.4755,-0.299742,0,1
180.32,-39.5056,-0.373038,0,1
180.36,-39.4668,-0.411996,0,1
180.4,-39.475,-0.438178,0,1
180.44,-39.4207,-0.472676,0,1
180.48,-39.4558,-0.512465,0,1
180.52,-39.451,-0.535984,0,1
180.56,-39.4731,-0.550459,0,1
180.6,-39.4759,-0.556207,0,1
180.64,-39.4949,-0.554709,0,1
180.68,-39.8641,-0.214921,0,1
180.72,-40.0252,-0.0621381,0,1
180.76,-40.1151,0.00769162,0,1
180.8,-40.1226,-0.0378693,0,1
180.84,-40.0245,-0.178221,0,1
180.88,-40.0293,-0.239055,0,1
180.92,-39.8452,-0.447664,0,1
180.96,-39.7219,-0.545822,0,1
181,-39.6601,-0.527643,0,1
181.04,-39.5595,-0.559314,0,1
181.08,-39.4904,-0.533412,0,1
181.12,-39.4595,-0.470148,0,1
181.16,-39.4836,-0.382075,0,1
181.2,-39.4772,-0.296726,0,1
181.24,-39.4567,-0.23659,0,1
181.28,-39.2517,-0.290781,0,1
181.32,-39.1827,-0.311246,0,1
181.36,-38.9838,-0.329159,0,1
181.4,-38.8548,-0.364292,0,1
181.44,-38.5735,-0.480399,0,1
181.48,-38.4799,-0.545936,0,1
181.52,-38.1435,-0.901233,0,1
181.56,-38.0129,-1.04712,0,1
181.6,-37.6316,-1.39653,0,1
181.64,-37.4539,-1.65491,0,1
181.68,-37.2915,-1.86325,0,1
181.72,-37.3011,-1.91267,0,1
181.76,-37.3683,-1.85074,0,1
181.8,-37.76,-1.40942,0,1
181.84,-38.2303,-0.914345,0,1
181.88,-38.4497,-0.468722,0,1
181.92,-38.4324,-0.174458,0,1
181.96,-38.3831,0.0279333,0,1
182,-39.3077,0.717816,0,1
182.04,-39.373,0.984924,0,1
182.08,-39.2998,1.18605,0,1
182.12,-38.9499,1.52807,0,1
182.16,-38.5254,1.74441,0,1
182.2,-37.7212,1.95789,0,1
182.24,-36.9381,2.13961,0,1
182.28,-35.75,1.80123,0,1
182.32,-34.7894,1.70913,0,1
182.36,-33.8979,1.67708,0,1
182.4,-32.8863,1.64564,0,1
182.44,-31.8327,1.62621,0,1
182.48,-30.8387,1.58511,0,1
182.52,-29.9231,1.62856,0,1
182.56,-29.1542,1.66637,0,1
182.6,-28.7457,1.69143,0,1
182.64,-28.3233,1.7209,0,1
182.68,-28.022,1.7882,0,1
182.72,-27.6021,1.7524,0,1
182.76,-27.4192,1.75737,0,1
182.8,-27.2471,1.6139,0,1
182.84,-27.0966,1.51428,0,1
